Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538339048016,5675088640769,-0.5073242,6.6401978,8.504211
android.sensor.accelerometer,1538339048025,5675108660300,-0.04284668,6.554016,6.7372894
android.sensor.accelerometer,1538339048042,5675128649314,-1.3069916,6.3385315,5.609619
android.sensor.accelerometer,1538339048062,5675148668845,-1.213623,6.604294,5.700592
android.sensor.accelerometer,1538339048083,5675168688376,-1.1753082,6.968216,6.763626
android.sensor.accelerometer,1538339048102,5675188707907,-0.12664795,7.0472107,7.7644043
android.sensor.accelerometer,1538339048125,5675208696921,0.8406067,6.5995026,8.813065
android.sensor.accelerometer,1538339048143,5675228716452,0.53414917,6.245163,9.325424
android.sensor.accelerometer,1538339048164,5675248735984,-0.16496277,6.1326294,8.212112
android.sensor.accelerometer,1538339048184,5675268755515,-0.897583,6.2403717,6.447586
android.sensor.accelerometer,1538339048204,5675288775046,-1.5128937,6.4654236,5.4922943
android.sensor.accelerometer,1538339048224,5675308764060,-0.9670105,6.4366913,6.234497
android.sensor.accelerometer,1538339048244,5675328783591,-0.8209686,6.33374,6.9671326
android.sensor.accelerometer,1538339048264,5675348803122,-0.9741974,6.360077,6.763626
android.sensor.accelerometer,1538339048284,5675368822653,-1.0268707,6.565979,6.0429688
android.sensor.accelerometer,1538339048305,5675388811667,-0.8473053,6.7934265,5.688629
android.sensor.accelerometer,1538339048324,5675408831198,-0.8113861,6.762314,6.210556
android.sensor.accelerometer,1538339048344,5675428850730,-0.63900757,6.9083557,6.279999
android.sensor.accelerometer,1538339048365,5675448870261,-0.8832245,7.135803,5.9902954
android.sensor.accelerometer,1538339048385,5675468889792,-1.2447357,7.3464966,6.2608337
android.sensor.accelerometer,1538339048404,5675488878806,-0.7922363,7.265091,6.2321167
android.sensor.accelerometer,1538339048424,5675508898337,-0.5288696,7.360855,6.344635
android.sensor.accelerometer,1538339048444,5675528917868,-0.41874695,7.487747,6.327881
android.sensor.accelerometer,1538339048464,5675548937400,-0.46183777,7.4135284,6.30394
android.sensor.accelerometer,1538339048484,5675568956931,-0.2511444,7.514084,6.4763184
android.sensor.accelerometer,1538339048504,5675588945944,0.5844269,7.348892,6.677429
android.sensor.accelerometer,1538339048524,5675608965476,-0.6126709,8.012085,6.9072723
android.sensor.accelerometer,1538339048544,5675628985007,-0.8544922,7.3656464,7.1251526
android.sensor.accelerometer,1538339048564,5675649004538,-0.8664551,7.482956,6.868973
android.sensor.accelerometer,1538339048584,5675668993552,-0.22241211,8.280228,7.187393
android.sensor.accelerometer,1538339048604,5675689013083,0.48147583,8.3975525,6.818695
android.sensor.accelerometer,1538339048624,5675709032614,-2.956604,7.5164795,7.515396
android.sensor.accelerometer,1538339048645,5675729052146,-3.1361694,7.32016,7.1490936
android.sensor.accelerometer,1538339048664,5675749071677,-0.9047699,8.871597,7.1490936
android.sensor.accelerometer,1538339048684,5675769060691,1.9491272,9.96814,4.7884064
android.sensor.accelerometer,1538339048705,5675789080222,2.3489532,10.449371,3.138794
android.sensor.accelerometer,1538339048724,5675809099753,2.9187775,10.791748,1.9943695
android.sensor.accelerometer,1538339048745,5675829119284,5.257904,11.541138,2.7006683
android.sensor.accelerometer,1538339048765,5675849138816,7.494095,11.8452,4.64476
android.sensor.accelerometer,1538339048784,5675869127829,6.7064056,11.90506,5.154724
android.sensor.accelerometer,1538339048804,5675889147360,2.3776855,11.744644,0.9816284
android.sensor.accelerometer,1538339048825,5675909166892,0.08882141,11.428604,-0.8738861
android.sensor.accelerometer,1538339048844,5675929186423,0.05052185,11.3424225,0.67037964
android.sensor.accelerometer,1538339048865,5675949175437,1.5516815,11.344803,0.56503296
android.sensor.accelerometer,1538339048885,5675969194968,2.6649933,11.517197,-0.02633667
android.sensor.accelerometer,1538339048904,5675989214499,3.965042,11.431,-0.47644043
android.sensor.accelerometer,1538339048924,5676009234030,5.640976,11.246643,1.0175323
android.sensor.accelerometer,1538339048945,5676029253562,7.1206055,11.35199,1.8962097
android.sensor.accelerometer,1538339048966,5676049242575,6.1772766,10.765411,2.8251648
android.sensor.accelerometer,1538339048984,5676069262107,3.3616943,9.498886,2.2816772
android.sensor.accelerometer,1538339049005,5676089281638,1.5397186,8.354446,2.834732
android.sensor.accelerometer,1538339049024,5676109301169,1.0848083,8.299393,3.454834
android.sensor.accelerometer,1538339049045,5676129320700,0.04573059,8.253891,2.992752
android.sensor.accelerometer,1538339049065,5676149309714,-2.1042633,7.791809,0.9457092
android.sensor.accelerometer,1538339049086,5676169329245,-3.3253021,7.408737,0.011978149
android.sensor.accelerometer,1538339049104,5676189348777,-2.6908417,7.5092926,1.1396484
android.sensor.accelerometer,1538339049124,5676209368308,-1.4769745,8.2108,2.4373016
android.sensor.accelerometer,1538339049144,5676229357321,-1.5751495,7.6338043,1.8626862
android.sensor.accelerometer,1538339049165,5676249376853,-3.284607,6.230789,0.3495636
android.sensor.accelerometer,1538339049184,5676269396384,-3.8041382,6.1565704,0.19154358
android.sensor.accelerometer,1538339049205,5676289415915,-3.9717407,6.123062,0.06942749
android.sensor.accelerometer,1538339049225,5676309435446,-5.0156097,5.479019,-0.83078
android.sensor.accelerometer,1538339049245,5676329424460,-5.8176727,4.5907593,-1.8938141
android.sensor.accelerometer,1538339049265,5676349443991,-6.262985,3.7503967,-0.7445984
android.sensor.accelerometer,1538339049285,5676369463523,-7.479248,3.3577576,1.2354126
android.sensor.accelerometer,1538339049304,5676389483054,-8.798447,2.6514587,1.1420441
android.sensor.accelerometer,1538339049325,5676409472068,-10.610855,1.6578674,0.6248932
android.sensor.accelerometer,1538339049345,5676429491599,-13.2397,0.2093811,1.359909
android.sensor.accelerometer,1538339049365,5676449511130,-14.357788,-0.45141602,1.2761078
android.sensor.accelerometer,1538339049384,5676469530661,-13.601212,-0.17608643,1.4485016
android.sensor.accelerometer,1538339049405,5676489550193,-12.234131,0.08728027,3.1316223
android.sensor.accelerometer,1538339049425,5676509539206,-11.269272,-0.087509155,4.5274353
android.sensor.accelerometer,1538339049445,5676529558737,-11.388977,-0.62620544,3.8833923
android.sensor.accelerometer,1538339049465,5676549578269,-12.15033,-1.4234619,3.157959
android.sensor.accelerometer,1538339049485,5676569597800,-11.886963,-1.8472443,3.746933
android.sensor.accelerometer,1538339049505,5676589617331,-10.814362,-1.7682343,3.9767761
android.sensor.accelerometer,1538339049525,5676609606345,-9.818375,-1.7801971,4.106064
android.sensor.accelerometer,1538339049545,5676629625876,-10.342712,-2.6971893,3.8666382
android.sensor.accelerometer,1538339049565,5676649645407,-11.309967,-3.5207825,2.1452026
android.sensor.accelerometer,1538339049585,5676669664939,-12.492706,-3.8535767,3.2345734
android.sensor.accelerometer,1538339049605,5676689653952,-12.396942,-3.0874329,7.0030365
android.sensor.accelerometer,1538339049625,5676709673484,-11.44165,-2.5224,5.980713
android.sensor.accelerometer,1538339049645,5676729693015,-9.957245,-2.558319,1.1444244
android.sensor.accelerometer,1538339049665,5676749712546,-9.145615,-2.4290314,0.5458832
android.sensor.accelerometer,1538339049686,5676769732077,-8.195114,-1.8807678,3.2321777
android.sensor.accelerometer,1538339049705,5676789721091,-5.7506256,-1.0619507,3.5769348
android.sensor.accelerometer,1538339049725,5676809740622,-2.8488617,-0.06594849,1.6448212
android.sensor.accelerometer,1538339049745,5676829760153,-1.6948547,0.63075256,-0.58418274
android.sensor.accelerometer,1538339049765,5676849779685,-1.8193512,1.1598816,-0.9552765
android.sensor.accelerometer,1538339049785,5676869799216,-1.8528748,1.3873291,0.51475525
android.sensor.accelerometer,1538339049805,5676889788230,-0.2798767,1.9499664,0.81881714
android.sensor.accelerometer,1538339049826,5676909807761,0.4575348,2.34021,-0.5817871
