Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538338913852,5541282262392,-1.0843353,9.005676,3.3662567
android.sensor.accelerometer,1538338913861,5541302251406,-1.1034851,8.919479,3.5170898
android.sensor.accelerometer,1538338913878,5541322270937,-1.0220795,8.909912,3.6104584
android.sensor.accelerometer,1538338913898,5541342290468,-1.0579987,8.917084,3.6391907
android.sensor.accelerometer,1538338913918,5541362309999,-1.1154633,8.909912,3.7565002
android.sensor.accelerometer,1538338913938,5541382299013,-1.031662,8.9075165,3.93367
android.sensor.accelerometer,1538338913958,5541402318544,-0.92871094,8.941025,4.082123
android.sensor.accelerometer,1538338913981,5541422338075,-0.77308655,8.936249,4.062958
android.sensor.accelerometer,1538338913999,5541442357607,-0.6342163,8.993698,4.0653534
android.sensor.accelerometer,1538338914019,5541462377138,-0.6557617,8.996094,4.024658
android.sensor.accelerometer,1538338914039,5541482366152,-0.72280884,8.969757,4.1180267
android.sensor.accelerometer,1538338914059,5541502385683,-0.78266907,8.909912,4.2233734
android.sensor.accelerometer,1538338914079,5541522405214,-0.4714203,8.914688,4.4292755
android.sensor.accelerometer,1538338914099,5541542424745,0.4503479,8.766251,5.039795
android.sensor.accelerometer,1538338914120,5541562444277,2.1358643,8.840469,6.471527
android.sensor.accelerometer,1538338914139,5541582433290,1.6187286,8.845261,7.3980865
android.sensor.accelerometer,1538338914159,5541602452822,2.4088135,9.051163,5.470749
android.sensor.accelerometer,1538338914179,5541622472353,2.581192,9.532394,4.687851
android.sensor.accelerometer,1538338914199,5541642491884,2.1047516,9.130173,5.4922943
android.sensor.accelerometer,1538338914219,5541662480898,4.470215,9.324097,5.803543
android.sensor.accelerometer,1538338914241,5541682500429,6.316147,8.799774,5.9352264
android.sensor.accelerometer,1538338914259,5541702519960,4.1613617,6.0512238,6.296753
android.sensor.accelerometer,1538338914280,5541722539492,1.082428,3.5708313,5.2265472
android.sensor.accelerometer,1538338914300,5541742528505,-2.9901123,0.5828705,4.695038
android.sensor.accelerometer,1538338914319,5541762548036,-5.707535,-0.5950775,5.7173615
android.sensor.accelerometer,1538338914340,5541782567568,-7.4936066,-0.5280304,7.050934
android.sensor.accelerometer,1538338914360,5541802587099,-8.808029,-0.5232544,9.224869
android.sensor.accelerometer,1538338914379,5541822606630,-9.806412,-0.087509155,10.931931
android.sensor.accelerometer,1538338914399,5541842595644,-9.866257,-0.039627075,12.713211
android.sensor.accelerometer,1538338914420,5541862615175,-8.120895,0.45118713,13.093887
android.sensor.accelerometer,1538338914439,5541882634706,-5.8990784,1.3131104,12.464218
android.sensor.accelerometer,1538338914460,5541902654238,-4.5990143,2.012207,11.149796
android.sensor.accelerometer,1538338914480,5541922643251,-5.1688385,2.0457306,9.466675
android.sensor.accelerometer,1538338914500,5541942662783,-6.938156,1.6794128,8.305496
android.sensor.accelerometer,1538338914520,5541962682314,-8.501572,2.194168,6.356613
android.sensor.accelerometer,1538338914539,5541982701845,-8.393829,3.2811432,5.379776
android.sensor.accelerometer,1538338914560,5542002721376,-8.190323,4.471054,5.015854
android.sensor.accelerometer,1538338914579,5542022710390,-8.254959,5.201294,5.1523285
android.sensor.accelerometer,1538338914599,5542042729921,-8.7026825,5.1486206,6.200989
android.sensor.accelerometer,1538338914620,5542062749452,-9.660355,4.3393707,8.02298
android.sensor.accelerometer,1538338914640,5542082768984,-10.472,4.0568542,9.023743
android.sensor.accelerometer,1538338914660,5542102788515,-11.132797,3.9658813,10.896011
android.sensor.accelerometer,1538338914680,5542122777529,-10.359467,2.2612152,15.258255
android.sensor.accelerometer,1538338914700,5542142797060,-8.503967,-0.063568115,18.059464
android.sensor.accelerometer,1538338914722,5542162816591,-8.846329,-2.2805939,21.564575
android.sensor.accelerometer,1538338914739,5542182836122,-8.717041,-3.8990784,25.605988
android.sensor.accelerometer,1538338914760,5542202825136,-6.5646515,-5.807251,28.28749
android.sensor.accelerometer,1538338914780,5542222844667,-1.9151154,-7.3323517,30.720001
android.sensor.accelerometer,1538338914799,5542242864199,4.470215,-6.6236725,30.564377
android.sensor.accelerometer,1538338914820,5542262883730,8.348831,-7.057022,24.602814
android.sensor.accelerometer,1538338914840,5542282872743,5.406357,-9.994705,15.859192
android.sensor.accelerometer,1538338914860,5542302892275,3.304245,-13.315475,12.19368
android.sensor.accelerometer,1538338914880,5542322911806,4.5085297,-12.865356,3.447647
android.sensor.accelerometer,1538338914900,5542342931337,0.9794769,-15.305054,-13.069946
android.sensor.accelerometer,1538338914919,5542362950868,-0.6820984,-15.994583,-22.052994
android.sensor.accelerometer,1538338914940,5542382939882,4.714432,-10.241318,-17.62851
android.sensor.accelerometer,1538338914960,5542402959413,7.980118,-4.318054,-11.142609
android.sensor.accelerometer,1538338914980,5542422978945,-10.572556,-4.1241302,-27.559647
android.sensor.accelerometer,1538338915000,5542442998476,-20.841278,-1.8687897,-40.442856
android.sensor.accelerometer,1538338915020,5542463018007,-4.2039795,6.8078003,-25.649078
android.sensor.accelerometer,1538338915040,5542483007021,12.550644,14.306442,-10.857697
android.sensor.accelerometer,1538338915061,5542503026552,13.077377,14.1987,-6.167465
android.sensor.accelerometer,1538338915079,5542523046083,3.7256165,8.60585,-8.166626
android.sensor.accelerometer,1538338915100,5542543065615,-4.0028687,5.0887604,-10.790665
