Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538338836996,5464433252265,-0.01651001,5.3257904,8.336609
android.sensor.accelerometer,1538338837012,5464453271797,-0.009338379,5.3257904,8.355774
android.sensor.accelerometer,1538338837029,5464473291328,0.05531311,5.328186,8.465897
android.sensor.accelerometer,1538338837049,5464493310859,-0.09074402,5.3497314,8.166626
android.sensor.accelerometer,1538338837069,5464513330390,-0.15298462,5.304245,7.9990387
android.sensor.accelerometer,1538338837088,5464533319404,-0.11946106,5.249176,8.233658
android.sensor.accelerometer,1538338837110,5464553338935,-0.11228943,5.194107,8.250427
android.sensor.accelerometer,1538338837131,5464573358467,-0.07876587,5.2228394,8.140289
android.sensor.accelerometer,1538338837150,5464593377998,-0.06440735,5.2156525,8.075653
android.sensor.accelerometer,1538338837171,5464613367012,-0.17692566,5.1294556,7.960724
android.sensor.accelerometer,1538338837191,5464633386543,-0.22720337,5.067215,7.833832
android.sensor.accelerometer,1538338837211,5464653406074,-0.19129944,5.012146,7.7021484
android.sensor.accelerometer,1538338837231,5464673449366,-0.06918335,5.0169373,7.541733
android.sensor.accelerometer,1538338837250,5464693468898,0.17741394,4.834976,7.3334503
android.sensor.accelerometer,1538338837270,5464713457911,0.73765564,4.834976,6.892914
android.sensor.accelerometer,1538338837290,5464733477442,1.597168,5.091156,5.5042725
android.sensor.accelerometer,1538338837311,5464753496974,2.3561401,5.2300262,3.5793304
android.sensor.accelerometer,1538338837331,5464773516505,2.392044,4.27713,2.4875793
android.sensor.accelerometer,1538338837350,5464793505519,1.700119,3.7671661,2.8515015
android.sensor.accelerometer,1538338837370,5464813525050,1.3433838,3.1279144,3.2585144
android.sensor.accelerometer,1538338837391,5464833544581,2.3657074,1.7560272,2.3702698
android.sensor.accelerometer,1538338837410,5464853564112,2.9067993,1.1239624,1.8722687
android.sensor.accelerometer,1538338837430,5464873583644,4.285858,0.48950195,1.3479462
android.sensor.accelerometer,1538338837451,5464893572657,4.33374,-0.8273163,0.9002228
android.sensor.accelerometer,1538338837470,5464913592189,3.5125427,-2.4050903,0.81881714
android.sensor.accelerometer,1538338837491,5464933611720,4.652176,-3.616562,1.4101868
android.sensor.accelerometer,1538338837511,5464953631251,6.818924,-4.3348236,1.5370789
android.sensor.accelerometer,1538338837531,5464973620265,8.095032,-6.705078,3.33992
android.sensor.accelerometer,1538338837551,5464993639796,7.443817,-9.501511,7.9703064
android.sensor.accelerometer,1538338837571,5465013659327,7.055954,-9.546997,9.971848
android.sensor.accelerometer,1538338837590,5465033678858,8.356003,-9.353058,7.000656
android.sensor.accelerometer,1538338837611,5465053698390,9.802109,-10.600449,4.4675903
android.sensor.accelerometer,1538338837631,5465073687403,10.309677,-13.023376,5.846649
android.sensor.accelerometer,1538338837651,5465093706935,11.576202,-14.076828,12.265503
android.sensor.accelerometer,1538338837671,5465113726466,10.620926,-13.914017,12.088333
android.sensor.accelerometer,1538338837690,5465133745997,10.108566,-13.301102,8.664612
android.sensor.accelerometer,1538338837710,5465153735011,10.166016,-12.815079,6.981491
android.sensor.accelerometer,1538338837730,5465173754542,9.447769,-13.044922,6.1339417
android.sensor.accelerometer,1538338837750,5465193774073,8.114197,-13.202942,6.600815
android.sensor.accelerometer,1538338837771,5465213793605,7.190033,-12.860565,8.082825
android.sensor.accelerometer,1538338837790,5465233782618,7.2427063,-11.938797,6.485901
android.sensor.accelerometer,1538338837810,5465253802150,7.822098,-11.124771,5.214569
android.sensor.accelerometer,1538338837833,5465273821681,7.170883,-10.629181,6.46434
android.sensor.accelerometer,1538338837851,5465293841212,6.3592377,-9.99231,6.5361786
android.sensor.accelerometer,1538338837871,5465313830226,5.6816864,-9.546997,5.0493774
android.sensor.accelerometer,1538338837891,5465333849757,5.6625366,-9.247726,3.8642426
android.sensor.accelerometer,1538338837910,5465353869288,6.019272,-8.567764,3.3734283
