Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1538339635056,6261832719667,2.3226166,4.957077,7.953537
android.sensor.accelerometer,1538339635070,6261852739198,6.9434204,6.0296783,12.3828125
android.sensor.accelerometer,1538339635080,6261872758730,12.00238,8.804565,16.479294
android.sensor.accelerometer,1538339635100,6261892778261,10.738235,9.079895,13.249512
android.sensor.accelerometer,1538339635120,6261912797792,3.9674377,7.810974,9.844955
android.sensor.accelerometer,1538339635140,6261932786806,-1.4195251,7.7151947,6.8522034
android.sensor.accelerometer,1538339635163,6261952806337,-1.8049927,7.494934,3.7660828
android.sensor.accelerometer,1538339635181,6261972825868,-1.1441803,8.768646,0.7852936
android.sensor.accelerometer,1538339635202,6261992845400,0.79751587,9.743088,0.36392212
android.sensor.accelerometer,1538339635222,6262012864931,2.102356,9.886734,2.9185333
android.sensor.accelerometer,1538339635242,6262032853944,1.2164917,8.668091,5.906494
android.sensor.accelerometer,1538339635262,6262052873476,-0.6820984,7.7606964,6.0764923
android.sensor.accelerometer,1538339635282,6262072893007,-0.4929657,8.0264435,4.8985443
android.sensor.accelerometer,1538339635302,6262092912538,1.2907104,8.876389,3.351883
android.sensor.accelerometer,1538339635322,6262112901552,3.728012,9.522827,3.9001617
android.sensor.accelerometer,1538339635342,6262132921083,5.368042,9.429443,8.28154
android.sensor.accelerometer,1538339635362,6262152940614,4.1517944,9.005676,9.931152
android.sensor.accelerometer,1538339635382,6262172960146,2.981018,9.091873,8.291122
android.sensor.accelerometer,1538339635403,6262192979677,4.07518,9.513245,6.8450317
android.sensor.accelerometer,1538339635422,6262212968691,4.525284,9.321716,5.695816
android.sensor.accelerometer,1538339635441,6262232988222,4.1374207,8.675278,5.051773
android.sensor.accelerometer,1538339635461,6262253007753,2.4997864,7.506897,3.9983215
android.sensor.accelerometer,1538339635482,6262273027284,0.31149292,6.798218,2.094925
android.sensor.accelerometer,1538339635502,6262293046816,-2.245514,5.076782,1.1061249
android.sensor.accelerometer,1538339635522,6262313035829,-5.3388214,3.2859192,1.8770599
android.sensor.accelerometer,1538339635542,6262333055360,-7.4840393,2.3497925,2.434906
android.sensor.accelerometer,1538339635563,6262353074892,-9.069,1.849411,2.913742
android.sensor.accelerometer,1538339635582,6262373094423,-11.068146,1.7320862,3.5505981
android.sensor.accelerometer,1538339635602,6262393083437,-12.440033,1.3370514,3.1771088
android.sensor.accelerometer,1538339635622,6262413102968,-12.38736,1.7680054,1.8602905
android.sensor.accelerometer,1538339635642,6262433122499,-13.895706,1.2005768,2.7940369
android.sensor.accelerometer,1538339635662,6262453142030,-13.301941,0.56611633,3.7421417
android.sensor.accelerometer,1538339635683,6262473161562,-10.325943,2.6466675,3.7660828
android.sensor.accelerometer,1538339635702,6262493150575,-9.533463,3.7958984,2.0781708
android.sensor.accelerometer,1538339635722,6262513170107,-11.149551,3.0249634,1.9393005
android.sensor.accelerometer,1538339635741,6262533189638,-11.630783,3.0489044,4.280838
android.sensor.accelerometer,1538339635761,6262553209169,-10.278061,4.289093,7.261612
